211203081152, 8.235294117647058, 8.235294117647058, 8.627450980392156, 8.235294117647058, 8.627450980392156, 8.235294117647058, 8.235294117647058, 8.627450980392156, 8.627450980392156, 8.627450980392156, 9.019607843137255, 9.019607843137255, 9.019607843137255, 8.627450980392156, 8.235294117647058, 8.627450980392156, 9.411764705882353, 9.803921568627452, 9.803921568627452, 9.803921568627452, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.588235294117647, 10.196078431372548, 10.196078431372548, 10.196078431372548, 10.196078431372548, 8.235294117647058, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081223, 8.235294117647058, 8.627450980392156, 8.627450980392156, 8.627450980392156, 8.627450980392156, 8.627450980392156, 8.627450980392156, 9.019607843137255, 9.019607843137255, 9.019607843137255, 9.411764705882353, 9.019607843137255, 9.019607843137255, 8.627450980392156, 8.235294117647058, 8.627450980392156, 9.411764705882353, 9.803921568627452, 9.803921568627452, 9.803921568627452, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.980392156862745, 10.196078431372548, 10.196078431372548, 10.196078431372548, 10.196078431372548, 8.627450980392156, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081253, 8.627450980392156, 8.627450980392156, 9.019607843137255, 8.627450980392156, 9.019607843137255, 8.627450980392156, 8.627450980392156, 9.019607843137255, 9.019607843137255, 9.411764705882353, 9.411764705882353, 9.411764705882353, 9.411764705882353, 8.627450980392156, 8.235294117647058, 9.019607843137255, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.196078431372548, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.588235294117647, 10.980392156862745, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.196078431372548, 8.627450980392156, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081323, 8.627450980392156, 8.627450980392156, 9.019607843137255, 9.019607843137255, 9.411764705882353, 8.627450980392156, 8.627450980392156, 9.019607843137255, 9.019607843137255, 9.411764705882353, 9.803921568627452, 9.411764705882353, 9.411764705882353, 9.019607843137255, 8.235294117647058, 9.019607843137255, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.196078431372548, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.980392156862745, 10.980392156862745, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.196078431372548, 9.019607843137255, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081354, 8.627450980392156, 9.019607843137255, 9.019607843137255, 9.019607843137255, 9.803921568627452, 9.019607843137255, 9.019607843137255, 9.411764705882353, 9.411764705882353, 9.411764705882353, 9.803921568627452, 9.803921568627452, 9.411764705882353, 9.019607843137255, 8.627450980392156, 9.019607843137255, 9.803921568627452, 10.196078431372548, 10.196078431372548, 10.588235294117647, 10.196078431372548, 10.196078431372548, 10.588235294117647, 10.980392156862745, 10.980392156862745, 10.588235294117647, 10.980392156862745, 10.588235294117647, 9.803921568627452, 9.019607843137255, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081424, 9.019607843137255, 9.019607843137255, 9.411764705882353, 9.411764705882353, 9.803921568627452, 9.019607843137255, 9.019607843137255, 9.411764705882353, 9.411764705882353, 9.803921568627452, 10.196078431372548, 9.803921568627452, 9.411764705882353, 9.019607843137255, 8.627450980392156, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.588235294117647, 10.196078431372548, 10.588235294117647, 10.588235294117647, 11.372549019607844, 11.372549019607844, 10.980392156862745, 10.980392156862745, 10.980392156862745, 10.588235294117647, 9.019607843137255, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081455, 9.019607843137255, 9.019607843137255, 9.411764705882353, 9.411764705882353, 10.196078431372548, 9.019607843137255, 9.019607843137255, 9.411764705882353, 9.411764705882353, 9.803921568627452, 10.196078431372548, 9.803921568627452, 9.803921568627452, 9.019607843137255, 8.627450980392156, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.980392156862745, 10.980392156862745, 11.372549019607844, 11.372549019607844, 10.980392156862745, 10.980392156862745, 10.980392156862745, 10.588235294117647, 9.411764705882353, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081525, 9.019607843137255, 9.411764705882353, 9.411764705882353, 9.411764705882353, 10.196078431372548, 9.019607843137255, 9.019607843137255, 9.411764705882353, 9.411764705882353, 10.196078431372548, 10.196078431372548, 9.803921568627452, 9.803921568627452, 9.411764705882353, 9.019607843137255, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.980392156862745, 10.980392156862745, 11.372549019607844, 11.372549019607844, 10.980392156862745, 11.372549019607844, 10.980392156862745, 10.588235294117647, 9.411764705882353, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081555, 9.019607843137255, 9.411764705882353, 9.803921568627452, 9.803921568627452, 10.588235294117647, 9.411764705882353, 9.411764705882353, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.196078431372548, 9.803921568627452, 9.803921568627452, 9.411764705882353, 9.019607843137255, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.588235294117647, 10.980392156862745, 10.980392156862745, 11.372549019607844, 11.764705882352942, 11.764705882352942, 10.980392156862745, 11.372549019607844, 10.980392156862745, 10.588235294117647, 9.411764705882353, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081626, 9.411764705882353, 9.411764705882353, 9.803921568627452, 9.803921568627452, 10.588235294117647, 9.411764705882353, 9.411764705882353, 9.803921568627452, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.196078431372548, 9.803921568627452, 9.411764705882353, 9.019607843137255, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.980392156862745, 10.980392156862745, 10.980392156862745, 11.372549019607844, 11.372549019607844, 11.764705882352942, 11.764705882352942, 11.372549019607844, 11.764705882352942, 10.980392156862745, 10.980392156862745, 9.803921568627452, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081656, 9.411764705882353, 9.411764705882353, 9.803921568627452, 9.803921568627452, 10.980392156862745, 9.411764705882353, 9.411764705882353, 9.803921568627452, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.196078431372548, 9.803921568627452, 9.411764705882353, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.980392156862745, 10.980392156862745, 10.980392156862745, 11.372549019607844, 11.372549019607844, 12.156862745098039, 11.764705882352942, 11.372549019607844, 12.156862745098039, 11.372549019607844, 10.980392156862745, 9.803921568627452, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081727, 9.411764705882353, 9.803921568627452, 9.803921568627452, 9.803921568627452, 10.980392156862745, 9.803921568627452, 9.411764705882353, 9.803921568627452, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.196078431372548, 10.196078431372548, 9.803921568627452, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.980392156862745, 11.372549019607844, 11.372549019607844, 11.372549019607844, 11.764705882352942, 12.156862745098039, 12.156862745098039, 11.764705882352942, 12.156862745098039, 11.372549019607844, 10.980392156862745, 9.803921568627452, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081757, 9.411764705882353, 9.803921568627452, 9.803921568627452, 9.803921568627452, 10.980392156862745, 9.411764705882353, 9.411764705882353, 9.803921568627452, 9.803921568627452, 10.588235294117647, 10.588235294117647, 10.196078431372548, 10.196078431372548, 9.803921568627452, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.980392156862745, 11.372549019607844, 11.372549019607844, 11.764705882352942, 11.764705882352942, 12.156862745098039, 12.156862745098039, 11.764705882352942, 12.549019607843137, 11.764705882352942, 11.372549019607844, 10.196078431372548, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081827, 9.803921568627452, 9.803921568627452, 10.196078431372548, 10.196078431372548, 10.980392156862745, 9.803921568627452, 9.803921568627452, 9.803921568627452, 9.803921568627452, 10.588235294117647, 10.588235294117647, 10.196078431372548, 10.196078431372548, 9.803921568627452, 9.411764705882353, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.980392156862745, 10.980392156862745, 11.372549019607844, 11.764705882352942, 11.764705882352942, 12.549019607843137, 12.156862745098039, 11.764705882352942, 12.549019607843137, 11.372549019607844, 11.372549019607844, 10.196078431372548, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081858, 9.803921568627452, 9.803921568627452, 10.196078431372548, 10.196078431372548, 11.372549019607844, 9.803921568627452, 9.803921568627452, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.196078431372548, 9.803921568627452, 9.803921568627452, 10.196078431372548, 10.196078431372548, 10.588235294117647, 10.980392156862745, 11.372549019607844, 11.372549019607844, 12.156862745098039, 11.764705882352942, 12.549019607843137, 12.549019607843137, 11.764705882352942, 12.549019607843137, 11.764705882352942, 11.764705882352942, 10.196078431372548, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081928, 9.803921568627452, 10.196078431372548, 10.196078431372548, 10.196078431372548, 11.372549019607844, 9.803921568627452, 9.803921568627452, 10.196078431372548, 10.196078431372548, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.196078431372548, 10.196078431372548, 9.803921568627452, 9.803921568627452, 10.196078431372548, 10.588235294117647, 10.980392156862745, 11.372549019607844, 11.764705882352942, 12.549019607843137, 12.156862745098039, 12.941176470588236, 12.549019607843137, 12.156862745098039, 12.941176470588236, 11.764705882352942, 11.764705882352942, 10.196078431372548, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203081958, 9.803921568627452, 10.196078431372548, 10.196078431372548, 10.196078431372548, 11.372549019607844, 10.196078431372548, 9.803921568627452, 10.196078431372548, 10.196078431372548, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.196078431372548, 9.803921568627452, 10.196078431372548, 10.196078431372548, 10.588235294117647, 11.372549019607844, 11.372549019607844, 11.764705882352942, 12.549019607843137, 12.156862745098039, 12.941176470588236, 12.941176470588236, 12.156862745098039, 12.941176470588236, 11.764705882352942, 12.156862745098039, 10.588235294117647, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203082029, 10.196078431372548, 10.196078431372548, 10.196078431372548, 10.588235294117647, 11.372549019607844, 10.196078431372548, 10.196078431372548, 10.196078431372548, 10.196078431372548, 10.588235294117647, 10.980392156862745, 10.588235294117647, 10.588235294117647, 10.196078431372548, 10.196078431372548, 10.196078431372548, 9.803921568627452, 10.588235294117647, 11.372549019607844, 11.372549019607844, 11.764705882352942, 12.549019607843137, 12.156862745098039, 12.941176470588236, 12.941176470588236, 12.156862745098039, 13.333333333333334, 12.156862745098039, 12.156862745098039, 10.588235294117647, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203082059, 10.196078431372548, 10.196078431372548, 10.196078431372548, 10.588235294117647, 11.372549019607844, 10.196078431372548, 10.196078431372548, 10.196078431372548, 10.196078431372548, 10.588235294117647, 10.980392156862745, 10.588235294117647, 10.588235294117647, 10.196078431372548, 10.196078431372548, 10.196078431372548, 10.196078431372548, 10.588235294117647, 11.372549019607844, 11.372549019607844, 11.764705882352942, 12.549019607843137, 12.549019607843137, 12.941176470588236, 12.941176470588236, 12.156862745098039, 13.333333333333334, 12.156862745098039, 12.549019607843137, 10.588235294117647, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203082129, 10.196078431372548, 10.588235294117647, 10.588235294117647, 10.588235294117647, 11.372549019607844, 10.196078431372548, 10.196078431372548, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.980392156862745, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.196078431372548, 10.196078431372548, 10.196078431372548, 10.588235294117647, 11.372549019607844, 11.764705882352942, 11.764705882352942, 12.941176470588236, 12.549019607843137, 13.333333333333334, 13.333333333333334, 12.549019607843137, 13.333333333333334, 12.156862745098039, 12.941176470588236, 10.588235294117647, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203082200, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.588235294117647, 11.372549019607844, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.980392156862745, 10.980392156862745, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.196078431372548, 10.196078431372548, 10.196078431372548, 10.588235294117647, 11.372549019607844, 11.764705882352942, 12.156862745098039, 12.941176470588236, 12.549019607843137, 13.333333333333334, 13.333333333333334, 12.549019607843137, 13.72549019607843, 12.549019607843137, 13.333333333333334, 10.588235294117647, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203082232, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.588235294117647, 11.372549019607844, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.980392156862745, 10.980392156862745, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.588235294117647, 10.196078431372548, 10.196078431372548, 10.980392156862745, 11.372549019607844, 11.764705882352942, 12.156862745098039, 13.333333333333334, 12.941176470588236, 13.72549019607843, 13.333333333333334, 12.549019607843137, 13.72549019607843, 12.549019607843137, 13.333333333333334, 10.980392156862745, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
211203085255, 17.647058823529413, 17.647058823529413, 16.470588235294116, 17.254901960784313, 15.686274509803921, 17.254901960784313, 17.254901960784313, 17.647058823529413, 16.862745098039216, 15.686274509803921, 16.07843137254902, 17.647058823529413, 18.823529411764707, 18.823529411764707, 18.03921568627451, 19.607843137254903, 20.392156862745097, 20.0, 19.215686274509803, 16.470588235294116, 14.509803921568627, 16.862745098039216, 16.07843137254902, 17.254901960784313, 16.470588235294116, 15.686274509803921, 16.07843137254902, 17.254901960784313, 18.03921568627451, 18.03921568627451, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
